"","V1","V2","V3","V4","V5"
"160",0.203703703703704,0.222222222222222,0.185185185185185,0.203703703703704,0.185185185185185
"161",0.2,0.181818181818182,0.2,0.236363636363636,0.181818181818182
"162",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"163",0.236363636363636,0.2,0.2,0.181818181818182,0.181818181818182
"164",0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321
"165",0.185185185185185,0.203703703703704,0.222222222222222,0.203703703703704,0.185185185185185
"166",0.186440677966102,0.203389830508475,0.220338983050847,0.203389830508475,0.186440677966102
"167",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"168",0.186440677966102,0.186440677966102,0.203389830508475,0.23728813559322,0.186440677966102
"169",0.2,0.2,0.218181818181818,0.181818181818182,0.2
"170",0.172413793103448,0.293103448275862,0.189655172413793,0.172413793103448,0.172413793103448
"171",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"172",0.181818181818182,0.236363636363636,0.2,0.2,0.181818181818182
"173",0.214285714285714,0.178571428571429,0.214285714285714,0.196428571428571,0.196428571428571
"174",0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019,0.188679245283019
"175",0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185,0.222222222222222
"176",0.214285714285714,0.178571428571429,0.196428571428571,0.178571428571429,0.232142857142857
"177",0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185,0.185185185185185
"178",0.228070175438596,0.210526315789474,0.175438596491228,0.175438596491228,0.210526315789474
"179",0.196428571428571,0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571
"180",0.196428571428571,0.196428571428571,0.196428571428571,0.214285714285714,0.196428571428571
"181",0.189655172413793,0.189655172413793,0.241379310344828,0.172413793103448,0.206896551724138
"182",0.189655172413793,0.206896551724138,0.206896551724138,0.189655172413793,0.206896551724138
"183",0.196428571428571,0.178571428571429,0.214285714285714,0.214285714285714,0.196428571428571
"184",0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704,0.222222222222222
"185",0.185185185185185,0.240740740740741,0.203703703703704,0.185185185185185,0.185185185185185
"186",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"187",0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019
"188",0.214285714285714,0.232142857142857,0.178571428571429,0.178571428571429,0.196428571428571
"189",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"190",0.196428571428571,0.196428571428571,0.196428571428571,0.214285714285714,0.196428571428571
"191",0.214285714285714,0.214285714285714,0.178571428571429,0.196428571428571,0.196428571428571
"192",0.188679245283019,0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019
"193",0.183333333333333,0.166666666666667,0.25,0.216666666666667,0.183333333333333
"194",0.218181818181818,0.181818181818182,0.218181818181818,0.2,0.181818181818182
"195",0.185185185185185,0.185185185185185,0.203703703703704,0.222222222222222,0.203703703703704
"196",0.185185185185185,0.203703703703704,0.203703703703704,0.185185185185185,0.222222222222222
"197",0.192982456140351,0.175438596491228,0.228070175438596,0.175438596491228,0.228070175438596
"198",0.196428571428571,0.178571428571429,0.232142857142857,0.196428571428571,0.196428571428571
"199",0.2,0.181818181818182,0.181818181818182,0.218181818181818,0.218181818181818
"200",0.2,0.2,0.2,0.2,0.2
"201",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"202",0.181818181818182,0.2,0.2,0.218181818181818,0.2
"203",0.203703703703704,0.222222222222222,0.203703703703704,0.185185185185185,0.185185185185185
"204",0.258620689655172,0.206896551724138,0.189655172413793,0.172413793103448,0.172413793103448
"205",0.186440677966102,0.203389830508475,0.186440677966102,0.220338983050847,0.203389830508475
"206",0.2,0.181818181818182,0.218181818181818,0.2,0.2
"207",0.185185185185185,0.240740740740741,0.185185185185185,0.203703703703704,0.185185185185185
"208",0.232142857142857,0.196428571428571,0.178571428571429,0.178571428571429,0.214285714285714
"209",0.214285714285714,0.196428571428571,0.232142857142857,0.178571428571429,0.178571428571429
"210",0.196428571428571,0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571
"211",0.189655172413793,0.224137931034483,0.172413793103448,0.206896551724138,0.206896551724138
"212",0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019,0.207547169811321
"213",0.220338983050847,0.203389830508475,0.169491525423729,0.220338983050847,0.186440677966102
"214",0.178571428571429,0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571
"215",0.222222222222222,0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704
"216",0.185185185185185,0.259259259259259,0.185185185185185,0.185185185185185,0.185185185185185
"217",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"218",0.185185185185185,0.240740740740741,0.185185185185185,0.203703703703704,0.185185185185185
"219",0.210526315789474,0.175438596491228,0.192982456140351,0.210526315789474,0.210526315789474
"220",0.181818181818182,0.181818181818182,0.2,0.218181818181818,0.218181818181818
"221",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"222",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"223",0.192982456140351,0.228070175438596,0.175438596491228,0.210526315789474,0.192982456140351
"224",0.210526315789474,0.192982456140351,0.192982456140351,0.210526315789474,0.192982456140351
"225",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"226",0.181818181818182,0.181818181818182,0.218181818181818,0.181818181818182,0.236363636363636
"227",0.185185185185185,0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222
"228",0.181818181818182,0.236363636363636,0.181818181818182,0.181818181818182,0.218181818181818
"229",0.188679245283019,0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019
"230",0.192982456140351,0.228070175438596,0.192982456140351,0.192982456140351,0.192982456140351
"231",0.220338983050847,0.169491525423729,0.169491525423729,0.254237288135593,0.186440677966102
"232",0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321,0.188679245283019
"233",0.169491525423729,0.186440677966102,0.203389830508475,0.186440677966102,0.254237288135593
"234",0.236363636363636,0.181818181818182,0.181818181818182,0.181818181818182,0.218181818181818
"235",0.178571428571429,0.178571428571429,0.25,0.196428571428571,0.196428571428571
"236",0.192982456140351,0.245614035087719,0.192982456140351,0.192982456140351,0.175438596491228
"237",0.181818181818182,0.2,0.181818181818182,0.236363636363636,0.2
"238",0.186440677966102,0.186440677966102,0.220338983050847,0.203389830508475,0.203389830508475
"239",0.181818181818182,0.218181818181818,0.2,0.2,0.2
"240",0.196428571428571,0.178571428571429,0.25,0.196428571428571,0.178571428571429
"241",0.2,0.2,0.2,0.181818181818182,0.218181818181818
"242",0.2,0.2,0.181818181818182,0.218181818181818,0.2
"243",0.210526315789474,0.210526315789474,0.175438596491228,0.210526315789474,0.192982456140351
"244",0.207547169811321,0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019
"245",0.185185185185185,0.203703703703704,0.222222222222222,0.185185185185185,0.203703703703704
"246",0.163934426229508,0.278688524590164,0.19672131147541,0.180327868852459,0.180327868852459
"247",0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222,0.185185185185185
"248",0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462
"249",0.196428571428571,0.178571428571429,0.178571428571429,0.232142857142857,0.214285714285714
"250",0.181818181818182,0.181818181818182,0.218181818181818,0.2,0.218181818181818
"251",0.192982456140351,0.175438596491228,0.228070175438596,0.192982456140351,0.210526315789474
"252",0.241379310344828,0.172413793103448,0.172413793103448,0.224137931034483,0.189655172413793
"253",0.185185185185185,0.203703703703704,0.185185185185185,0.222222222222222,0.203703703703704
"254",0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704
"255",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"256",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"257",0.228070175438596,0.192982456140351,0.175438596491228,0.192982456140351,0.210526315789474
"258",0.210526315789474,0.210526315789474,0.192982456140351,0.175438596491228,0.210526315789474
"259",0.2,0.2,0.218181818181818,0.2,0.181818181818182
"260",0.224137931034483,0.172413793103448,0.172413793103448,0.241379310344828,0.189655172413793
"261",0.196428571428571,0.196428571428571,0.214285714285714,0.178571428571429,0.214285714285714
"262",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"263",0.203703703703704,0.185185185185185,0.203703703703704,0.222222222222222,0.185185185185185
"264",0.185185185185185,0.240740740740741,0.185185185185185,0.185185185185185,0.203703703703704
"265",0.222222222222222,0.222222222222222,0.185185185185185,0.185185185185185,0.185185185185185
"266",0.2,0.2,0.181818181818182,0.236363636363636,0.181818181818182
"267",0.175438596491228,0.210526315789474,0.228070175438596,0.210526315789474,0.175438596491228
"268",0.218181818181818,0.218181818181818,0.2,0.181818181818182,0.181818181818182
"269",0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704
"270",0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019,0.188679245283019
"271",0.229508196721311,0.163934426229508,0.180327868852459,0.213114754098361,0.213114754098361
"272",0.188679245283019,0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019
"273",0.245614035087719,0.175438596491228,0.192982456140351,0.192982456140351,0.192982456140351
"274",0.214285714285714,0.214285714285714,0.196428571428571,0.178571428571429,0.196428571428571
"275",0.185185185185185,0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222
"276",0.178571428571429,0.232142857142857,0.214285714285714,0.196428571428571,0.178571428571429
"277",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"278",0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019,0.188679245283019
"279",0.2,0.2,0.218181818181818,0.2,0.181818181818182
"280",0.185185185185185,0.203703703703704,0.240740740740741,0.185185185185185,0.185185185185185
"281",0.178571428571429,0.285714285714286,0.178571428571429,0.178571428571429,0.178571428571429
"282",0.222222222222222,0.185185185185185,0.222222222222222,0.185185185185185,0.185185185185185
"283",0.259259259259259,0.185185185185185,0.185185185185185,0.185185185185185,0.185185185185185
"284",0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704,0.222222222222222
"285",0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185,0.185185185185185
"286",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"287",0.246153846153846,0.169230769230769,0.261538461538462,0.169230769230769,0.153846153846154
"288",0.178571428571429,0.178571428571429,0.232142857142857,0.214285714285714,0.196428571428571
"289",0.175438596491228,0.192982456140351,0.192982456140351,0.245614035087719,0.192982456140351
"290",0.196428571428571,0.196428571428571,0.214285714285714,0.196428571428571,0.196428571428571
"291",0.2,0.181818181818182,0.218181818181818,0.181818181818182,0.218181818181818
"292",0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185,0.185185185185185
"293",0.203703703703704,0.185185185185185,0.185185185185185,0.222222222222222,0.203703703703704
"294",0.181818181818182,0.2,0.2,0.181818181818182,0.236363636363636
"295",0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321
"296",0.232142857142857,0.196428571428571,0.178571428571429,0.196428571428571,0.196428571428571
"297",0.181818181818182,0.2,0.218181818181818,0.218181818181818,0.181818181818182
"298",0.175438596491228,0.210526315789474,0.245614035087719,0.175438596491228,0.192982456140351
"299",0.185185185185185,0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222
"300",0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019,0.188679245283019
"301",0.2,0.181818181818182,0.2,0.2,0.218181818181818
"302",0.210526315789474,0.175438596491228,0.210526315789474,0.210526315789474,0.192982456140351
"303",0.196428571428571,0.178571428571429,0.196428571428571,0.214285714285714,0.214285714285714
"304",0.196428571428571,0.232142857142857,0.178571428571429,0.214285714285714,0.178571428571429
"305",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"306",0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321
"307",0.185185185185185,0.185185185185185,0.222222222222222,0.203703703703704,0.203703703703704
"308",0.207547169811321,0.188679245283019,0.188679245283019,0.188679245283019,0.226415094339623
"309",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"310",0.196428571428571,0.196428571428571,0.232142857142857,0.178571428571429,0.196428571428571
"311",0.192982456140351,0.192982456140351,0.192982456140351,0.210526315789474,0.210526315789474
"312",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"313",0.2,0.2,0.2,0.181818181818182,0.218181818181818
"314",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"315",0.2,0.181818181818182,0.2,0.2,0.218181818181818
"316",0.178571428571429,0.196428571428571,0.214285714285714,0.214285714285714,0.196428571428571
"317",0.2,0.181818181818182,0.181818181818182,0.236363636363636,0.2
"318",0.181818181818182,0.2,0.181818181818182,0.218181818181818,0.218181818181818
"319",0.185185185185185,0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222
"320",0.228070175438596,0.192982456140351,0.210526315789474,0.192982456140351,0.175438596491228
"321",0.2,0.236363636363636,0.2,0.181818181818182,0.181818181818182
"322",0.210526315789474,0.245614035087719,0.175438596491228,0.192982456140351,0.175438596491228
"323",0.218181818181818,0.181818181818182,0.181818181818182,0.2,0.218181818181818
"324",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"325",0.185185185185185,0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704
"326",0.218181818181818,0.181818181818182,0.181818181818182,0.2,0.218181818181818
"327",0.181818181818182,0.181818181818182,0.236363636363636,0.2,0.2
"328",0.178571428571429,0.196428571428571,0.25,0.196428571428571,0.178571428571429
"329",0.192982456140351,0.192982456140351,0.245614035087719,0.192982456140351,0.175438596491228
"330",0.196428571428571,0.214285714285714,0.178571428571429,0.196428571428571,0.214285714285714
"331",0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019,0.188679245283019
"332",0.175438596491228,0.228070175438596,0.175438596491228,0.210526315789474,0.210526315789474
"333",0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321,0.188679245283019
"334",0.181818181818182,0.218181818181818,0.181818181818182,0.218181818181818,0.2
"335",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"336",0.214285714285714,0.196428571428571,0.196428571428571,0.196428571428571,0.196428571428571
